Gene,Score
ACSL1,0.054477
CPT2,0.036481
BCL2L10,0.13991
PROK1,0.25729
PPIP5K2,0.043615
TDRD1,0.073934
TBATA,0.02453
CABLES1,0.010021
MTG2,0.074207
SEMA3F,0.26283
RHBDF2,0.13592
FOXRED2,0.19107
NUP43,-0.056786
ZNF654,0.093563
ZNF347,-0.026567
CLGN,0.10742
TRPM4,0.060897
FAM174A,-0.04853
MOXD1,0.11707
LYZL2,0.12514
COL14A1,0.20495
LOC100144595,0.11794
MDGA1,-0.033772
FLT3LG,0.16031
BUB1B,-0.024112
UNC13D,0.025384
KDM3B,-0.047963
SRPX,0.12925
PDCD4,0.16944
NRG4,-0.0096318
DEFB126,0.090407
WDPCP,0.11132
HOXA13,-0.028923
CIB2,0.22573
RBM5,0.28401
LARS2,0.09608
THEM6,0.13634
SPIRE1,0.02328
TOPBP1,0.080538
TMEM70,0.071319
CDCA8,0.16746
RSPO4,-0.055891
FBXL14,0.067178
VIPR1,0.027018
RHBDD3,0.082529
HEY1,0.20222
MAL,-0.029713
ZNF706,-0.079038
PAG1,0.098566
TOB1,-0.046718
RBPJL,-0.063209
CYP4X1,0.051276
OTOP3,-0.0048388
NMNAT1,0.0063793
JMJD6,0.22651
NDUFS8,0.0054676
B3GNT8,-0.10986
IST1,0.16081
AMPH,0.078357
ITPKC,0.074797
DLEC1,0.077186
MAPKBP1,0.10184
TP53INP1,0.26345
CDY2A,0.012734
WIPI2,0.25175
FOCAD,-0.018065
TPH2,0.015473
GOLT1A,0.065742
RRP1B,0.025606
AQR,0.19965
MNS1,0.14149
B4GALT4,0.10776
OTOL1,-0.029066
SLC4A1,-0.11165
HACD3,0.1045
COL17A1,0.094535
ATP5A1,0.12153
OSR1,0.08002
PSMA2,0.29018
PFDN1,0.14434
SLC14A1,0.14273
ERGIC1,-0.016793
CHRNA7,0.063295
SP140L,0.01861
DAPK2,0.15461
NIPBL,0.21983
SERTAD1,0.066554
N4BP3,-0.00052706
CSTF3,0.22158
AKAP9,0.07051
STAMBP,0.15552
PHPT1,0.053748
SPDYE3,0.11729
WTAP,0.1185
BICDL1,0.079299
ZNF333,-0.018932
MRPS11,-0.055613
WDR25,0.31825
MORF4L1,0.28191
DDRGK1,0.063215
TAS2R50,0.0552
GALNT6,0.025358
GFM1,0.0068724
ZNF223,0.064531
FCN2,0.031578
TUSC3,0.16572
CPQ,0.093257
SLC25A30,-0.006072
ADAMTS7,0.072276
CBX7,0.05228
GGNBP2,0.02427
TPX2,0.12927
GRK6,0.08963
MOCOS,0.21699
NAT6,0.23399
NKAIN1,0.11623
PLK4,0.1049
WDR36,0.36754
SPRED3,0.14747
CCDC63,-0.085985
SLIT1,0.22935
HNRNPUL2,0.06424
KIAA1328,0.15094
CBWD3,0.12097
HSPA4L,0.091522
FIZ1,0.16192
DAP3,-0.056741
AURKB,0.17232
NMU,0.0044692
OR4D11,0.07569
SLC18A3,0.22842
ZBTB4,0.23452
KRTAP5-9,-0.098554
PPT1,0.1908
GPSM3,0.1146
MED10,0.15487
YBEY,0.14487
MATN3,0.031931
RFC1,0.46215
HSPB6,-0.050234
NRXN3,0.36387
ASB4,0.07334
CRACR2A,0.1449
NMNAT2,0.21662
ZNF32,0.053014
VTI1A,0.11803
HES4,-0.054337
IL11,0.092624
SYTL5,0.028134
RNF145,0.23987
TRDMT1,-0.047579
VWA3B,0.052679
LRP5,0.10787
C12orf40,0.055528
PGM2L1,0.016566
STEAP1,-0.093113
C8orf82,0.080513
LRRC57,-0.005927
YAE1D1,0.26361
ZCCHC12,0.075668
FAM213A,0.057291
BEND5,0.0074769
TSTD1,-0.023737
FGGY,0.045084
GZMM,0.041097
TRPT1,0.0057125
AGPAT5,0.016622
HLA-DRB3,0.017132
VGLL2,0.04461
TLR2,0.008906
ANAPC10,0.16675
ATP11AUN,-0.020776
GAL3ST1,0.069133
UBE2V2,0.20051
ONECUT3,0.1484
NIPAL1,0.12316
TELO2,0.10991
LIPE,-0.012532
BCCIP,0.24842
CD38,0.20005
VPS4A,0.20295
DENR,0.11133
BCL2L12,0.070411
SLC9A9,0.27987
STAM2,0.13401
RNF113B,0.030157
DET1,0.047433
CERS2,0.33389
POPDC3,0.07592
SSFA2,0.14682
PLEKHG3,0.09695
GOLGA8N,0.10014
CTSV,-0.032395
CCDC22,0.07254
GEMIN2,0.13805
MYO15B,0.17555
ZNF146,0.12808
WDR91,-0.044492
ELAVL2,-0.0063018
GLS,0.27631
BANF1,0.26762
GEMIN6,0.071432
NDUFAF2,0.086323
KCNJ6,0.024953
NACA2,0.13742
CLEC18A,-0.014967
C8orf58,0.014918
MORN1,0.2844
RABGGTA,0.24749
TARBP2,0.19238
UTP15,0.58644
RHBDF1,0.033669
LURAP1L,-0.053518
OR10T2,0.047342
SAC3D1,0.061415
CCND2,0.26581
ZNF786,-0.052915
TCP10L,0.067481
TMEM50B,-0.007928
MVB12A,0.16076
TMEM14C,0.11924
EPHB1,0.023762
NXF5,-0.034698
RELL1,0.0076507
MASTL,0.17139
HEPACAM,0.12587
YIPF3,0.20761
ACTA2,-0.019843
ANKRD20A2,0.15422
CSPG5,0.18347
DEF8,0.01189
CTSD,0.010751
SLC5A11,0.14123
MPST,0.063213
ANGPTL6,0.1209
PCTP,0.089832
ITGA7,0.0052415
TMEM167B,0.086091
GBX2,0.019594
HPCAL4,-0.062744
CAPN13,0.12771
STEAP4,-0.03302
IL23A,0.063174
CTNNA3,0.05753
TMEM63C,0.073414
SERPINB4,0.11278
HOXC9,0.035233
CHCHD3,0.01517
CRYZL1,0.079736
NGEF,0.0015064
KMT2E,0.16793
KATNA1,0.12116
GOLGA7B,0.27542
PSG1,0.16185
APOA2,-0.034523
FSCN1,0.10392
CCS,0.028941
ERICH5,0.34406
CCT8,0.095017
LMCD1,0.17544
SNAI3,0.11315
RNF6,0.1522
LAIR1,0.084134
PCDHA10,0.22205
CECR6,0.031465
CPSF1,0.088282
GPR160,0.095699
ADTRP,-0.13993
PTOV1,0.052592
GREM1,-0.018489
PASD1,0.10194
ANKRD29,0.05442
MTNR1B,-0.037737
NARFL,0.55599
ZDHHC19,0.074638
SLC16A1,0.21049
C11orf63,0.086621
MACC1,-0.0020485
ORC5,0.23287
MZF1,-0.0067737
CPM,0.053929
HRH2,0.2833
PRY,0.16843
TBL3,0.12564
KLHDC8A,0.037294
ZDHHC6,0.1199
OR5P2,-0.015232
FRRS1,0.1253
STN1,0.013516
NPC1,0.11474
CD300E,0.16541
PAX3,0.06228
PDZRN3,-0.078392
ZMAT3,0.016687
GANAB,-0.060542
FMN1,0.11515
CDC42BPA,-0.053263
BARX1,0.082774
GNLY,0.043167
TMEM145,0.027507
TBCC,0.10386
TRPA1,-0.0062248
ZNF830,0.12813
C10orf88,0.033719
ABCC1,0.071233
TMEM254,0.034783
STX12,0.03735
IDH3G,0.16073
FAM110B,0.14596
RRAGB,-0.061885
FAM78B,0.13505
CCNJL,0.10204
PPP1R13L,-0.11964
AKT3,0.044326
SSBP2,0.0092768
XKR7,0.042191
HMG20B,0.13482
SPATA13,0.0023082
GLIS2,0.017302
KLHL32,-0.026153
ZFP36L2,0.011247
MAGEA10,0.084205
SPDL1,0.46284
S1PR1,0.12939
EPB41L3,0.10621
C3,-0.055426
GAB3,0.30451
YIF1B,0.11042
AMY2A,0.077
ZNF138,0.081307
QPCTL,0.11277
SUN3,0.04183
DDN,0.18813
DCAF6,0.20397
TUBGCP4,0.27092
SEPT10,0.011973
RSPH4A,0.018677
ERBB2,0.029037
SNAI1,-0.061154
PRDX6,-0.10728
ZNF362,0.23524
GPR25,0.16585
MAFK,0.11327
NRDE2,0.66222
GJB7,0.29705
ACVR1C,0.04456
CGB7,0.13951
SLC35D2,0.020286
SAFB,0.19949
PODXL,-0.0057276
SNTB1,0.1834
ZBTB24,0.33009
TMEM121,0.0084647
NOMO3,0.13877
PARP1,0.064739
EMC9,0.1483
OR13C4,0.05521
PRDX4,0.073194
ATOX1,-0.087803
GPR26,0.12993
COL9A2,-0.066119
MED11,0.045219
LEFTY2,0.066577
BMP5,-0.052984
PRRC2A,0.050356
RPUSD3,-0.039124
DDX10,0.31858
RCOR3,0.20812
AMMECR1L,-0.0053334
C6orf52,0.0072512
PANK1,-0.0045178
MN1,0.17288
NDUFS5,0.012482
CCNC,0.28223
TFIP11,0.19417
OR56A5,0.22626
ZNF527,0.31457
VPS11,0.12978
HMGA2,-0.13968
ZNF793,-0.0068647
ERV3-1,0.037671
PLD1,0.13278
C19orf25,0.223
OPTC,0.13977
COX8C,-0.016557
FAM212A,0.27423
PIGB,0.10764
USP17L26,0.20561
ARIH2,0.081723
SEC14L1,0.025076
MRPL48,0.13842
OR2T35,0.002382
DEUP1,-0.06565
SAP30L,0.18748
C8orf76,0.032885
GCGR,0.10099
MRM2,0.23292
PATE3,-0.036623
GABRB3,0.27363
CENPJ,-0.034685
TPP2,0.2953
TUBB3,0.2487
SYNDIG1,0.17438
KRT6C,0.077547
GPR162,-0.02086
UBL3,0.23478
C11orf24,0.084663
TACR3,0.076217
TBC1D13,0.20763
OR6B1,0.10764
C1QTNF2,0.12148
RNF207,-0.041521
ANOS1,0.15054
PRB3,0.030951
STRBP,0.05923
ANKRD34B,0.15734
CDKN1C,0.055776
TNRC6C,0.23767
HEG1,0.19834
SERPINB1,0.070242
FAAP100,0.20999
YPEL3,-0.14764
TIAF1,0.28024
SLC25A34,-0.043333
NONO,0.067896
VPS16,0.20036
PDSS1,0.17322
IPMK,0.10149
BICRAL,-0.12328
RNF31,0.071806
RPA1,0.22904
OR56A1,-0.10759
RNASE6,0.040693
ABR,0.24387
RARA,0.17696
ENPP1,0.088784
TRIM32,0.069103
LACTBL1,0.031272
SPRR2D,0.15283
SLC2A11,-0.088246
MIDN,0.033386
CNOT2,0.12361
METTL22,0.15627
DEFB119,0.10301
HSPE1-MOB4,0.077024
C3orf20,0.011643
PLEKHF2,-0.073286
SNRNP70,0.33315
CYP11A1,-0.00011951
LYPLA2,0.12622
ZNF714,-0.0010812
NDST3,-0.10916
SLC16A5,-0.12592
SOCS4,0.073544
AKR1C1,-0.024633
PLXNB2,0.02628
ALAS1,0.083917
HEBP1,0.12173
FKBP2,0.10224
PPIL4,0.17797
MRPL34,0.26492
CLIC3,-0.05379
CALD1,0.30271
BNIP1,0.25853
CRY2,0.29838
RPSA,0.28251
PRDM13,0.20829
CERK,0.39678
PCGF2,0.03357
LSM10,0.21154
TRAPPC5,0.37955
SYNGR4,0.025289
HDAC11,0.16701
C17orf82,0.024486
TTC17,0.097982
RPS26,0.010248
EVA1A,-0.0078552
WIZ,0.38476
C1QTNF5,0.16277
RAD23A,-0.025897
POLR3C,0.061637
CDS1,-0.03284
SERINC1,0.010965
ANKS3,-0.035352
ITLN2,0.028589
CYCS,0.013599
EIF2S1,0.01586
LHB,0.086577
PPP1R37,0.0026466
PLIN3,0.11347
CYP46A1,0.18944
SDC2,-0.023134
PRB4,0.039892
TCEA2,0.021799
ELFN2,0.23549
TCEAL6,0.236
ABCD4,-0.019232
TMEM233,0.0056418
ANPEP,0.0053671
FAM53B,0.06766
CTLA4,0.30926
FANCL,0.13192
JAG1,0.07846
SERF2,0.078247
CCM2L,0.18162
EOMES,0.056064
LAMP2,0.002371
WDR78,0.10392
GRK2,0.079355
RILPL1,0.18055
JMJD1C,0.046887
SMS,0.057064
VPS45,0.17669
VMA21,0.28594
RUNX2,0.061934
CABP2,0.13464
MAP2K7,-0.027346
HAUS6,0.018216
AP1S2,0.064642
IRAK4,0.0032812
CARMIL1,-0.017167
USP17L10,0.25585
ARF1,-0.044675
ANKZF1,0.030095
TXNDC17,0.20645
ZNF519,0.056433
SELENOS,0.10824
INF2,0.12163
TCL1B,0.032202
TIMELESS,0.10878
TXNL4B,0.067974
FGFR1,0.28338
TNKS2,0.14474
CSGALNACT2,0.033615
CEP152,0.086979
ERGIC3,-0.034673
DDB1,0.23294
HOXC8,-0.0049833
TRIM49C,0.36497
SOAT2,-0.0036104
SMCR8,0.15755
STARD9,0.041662
COPS5,0.21354
KCNK15,0.08258
LMLN,0.0028117
SLC29A4,0.086205
ANTXR1,0.065656
PDE12,-0.044716
DCAF10,0.076275
HIST1H3D,0.19629
SLC2A6,-0.12084
TMEM26,0.17172
SLC10A7,0.062884
TNFAIP8L3,0.037276
BRD3,0.080466
HAUS1,-0.016363
HEATR5A,0.095295
RANGRF,0.026406
MXRA5,0.086798
MUC12,-0.064141
TRAF2,0.31992
KLK3,0.12358
PIANP,0.053832
ATRNL1,0.10082
MFSD6L,0.061016
TMEM37,0.096618
AGAP1,0.15837
R3HDML,0.11373
SLC6A19,0.23918
PIK3R2,0.082463
ATG4B,0.25913
BRIX1,0.15516
NPTX2,0.054652
TBK1,0.065229
PPIL1,0.51173
RIMBP3,0.097848
RNF151,0.067021
MFSD3,0.080117
ADGRB1,-0.016333
OR13C5,-0.1105
DRD1,-0.03893
FAM71E2,0.21616
DBT,0.020123
MMP12,0.030724
KBTBD13,-0.042135
PDXK,-0.017301
SLC35G5,0.11256
PLBD1,-0.072799
RALGPS1,-0.012507
FAHD2A,0.013958
ACO2,-0.087465
NUDT19,0.032716
ARHGEF16,-0.011855
PTGES,0.0032031
CST9L,-0.059013
CEP57L1,-0.049899
TMEM82,-0.080469
PTP4A3,-0.045913
PIP4K2B,0.18488
OR52B6,0.19708
HNRNPM,0.23661
SNAP23,0.18266
PHOSPHO2-KLHL23,0.16502
CLEC2L,-0.074365
ARL4C,0.00039936
APOC4,-0.0080204
IKZF1,-0.0033802
COX7A2,0.021006
ATP6V0A2,0.087722
RBM4B,0.15521
NASP,0.2853
PLCZ1,-0.014376
PLXND1,0.062962
PSMB5,0.10309
SART3,0.26696
ARAP3,0.030624
DTNA,0.17313
MMP17,0.058
MB,0.093685
PROB1,0.17555
OPCML,0.0088237
BTBD17,0.0054741
PCOLCE,0.15073
EARS2,0.23604
PDE4A,0.13064
OR8K5,-0.081959
CCDC62,0.046818
PITPNM3,0.14944
EIF4E,0.035544
TCF19,0.099116
BTNL10,0.017297
SHANK2,0.1585
KCNC3,0.14068
RIPOR1,0.18958
XRN2,0.059773
NCBP1,0.22746
EPHX3,0.10299
CDK11A,-0.060641
SERPINI1,0.0804
ANKRD36B,-0.073248
HSPA1A,0.20828
PCDHB13,0.080914
COX7B2,-0.022708
NDUFB6,0.29511
CENPB,0.24938
ADRA1A,-0.016458
LDOC1,0.20686
OR10A2,0.10935
TWISTNB,0.46776
CBWD2,0.096061
IGHMBP2,0.20583
FBN2,-0.0461
VCP,0.6611
RPS19,0.22907
PPP4C,0.2219
LMOD2,0.081725
LRRC30,0.061657
GALR2,0.17947
WDR43,0.24109
ARPC5L,-0.054392
EFEMP2,-0.016997
KCNB2,0.018055
SLC30A7,0.12541
MYL6,0.016372
UPK3BL,0.0084322
RPL7A,0.60798
CD276,0.13002
DCBLD2,0.17665
IKBIP,0.09828
MTA2,0.13092
NKX2-5,-0.026379
CACNB2,0.081672
FAM212B,0.050562
DOLK,0.074344
RASSF10,0.13332
CPNE9,0.040783
U2SURP,0.097896
RFX7,0.034551
PIGBOS1,0.062682
ZNF185,0.034538
PGM1,0.010235
DVL1,0.22398
HIST1H4D,-0.021925
NCOA3,0.014155
MTPAP,0.0062154
OR51A7,0.1195
PRPF4B,0.51551
DVL2,0.051386
PIP5K1C,0.064177
ZDHHC4,0.14649
PCMTD2,0.0085448
STAT5B,0.66825
IRGM,-0.094969
SREBF1,0.258
C1QL3,0.035056
NAP1L2,0.14412
VPS37A,-0.0068394
AURKA,0.16864
TBC1D10C,0.015511
IQCK,-0.062227
MATK,0.10236
ARHGEF11,0.086373
C9orf78,0.068802
TNRC6B,-0.030652
ADAT1,0.085284
PAPD5,0.091954
PANK3,-0.055306
PHYHIPL,0.2393
SPRR1A,0.046088
ST8SIA2,-0.036891
ZNF784,0.074398
TMEM200A,0.097313
ILDR2,-0.08611
ZNF358,0.07496
KLRC3,-0.026323
ASTL,-0.028101
RRP12,0.16499
FAM118A,0.026216
ABCE1,0.27711
TRAM2,0.28974
SLC25A42,-0.029619
POU3F3,0.18901
SLC51B,-0.036889
GJC3,0.21741
TAPBPL,-0.028528
TECPR2,0.17221
SLA2,0.27974
TBC1D26,0.13008
MAP1LC3B2,-0.0073963
CD200R1L,-0.026388
TJP3,0.063089
CKAP2,-0.064527
REC114,0.0166
IL31,0.17724
ST8SIA6,0.06803
GDAP2,0.068403
PCNT,0.27061
TPRN,0.071691
LEPR,-0.013065
C19orf47,0.13516
CALML4,-0.09686
SIN3A,0.049536
MRPS28,0.17342
CFDP1,0.29609
ZNF253,0.29442
ACOT12,0.085472
MYO9B,-0.057963
NCKIPSD,0.026594
C1orf123,0.07639
QRSL1,0.046992
WSB2,-0.046608
C19orf48,-0.081076
HES6,0.20548
PFDN2,0.058578
FAM200A,0.049662
FOXO1,0.068776
MMP20,0.017259
RACGAP1,0.25204
NBPF7,0.048453
SGTA,-0.012257
LEMD3,-0.045419
GOSR2,0.042302
CHMP3,0.77661
COL12A1,0.072225
CNOT9,0.10893
CSRP2,0.22711
RPS2,0.33243
TMEM126B,-0.037786
AHCYL2,-0.16085
ALOX12B,0.036689
SERPINB9,0.092321
AVIL,-0.027506
BEGAIN,0.37792
CNTN1,0.17943
GLCE,0.17467
RARRES1,-0.058356
ZNF385B,0.095877
RASD2,0.23304
TYRO3,0.13129
FMNL3,0.001665
SMIM10L1,-0.10575
DHRS9,-0.014776
PSPH,-0.054252
ELAC2,0.0027069
INPP5K,0.17575
UIMC1,0.11112
CAPN15,0.08777
RRP36,0.22858
THBS2,0.086397
FAM186A,-0.090233
SEC14L6,0.1267
PRR7,0.14384
DDX18,0.14251
UBA5,0.10814
CHMP6,0.85209
IKBKAP,0.22677
PFKFB3,0.090595
SEM1,0.35038
AMN1,0.07066
MTR,-0.062411
EFR3A,0.28378
PGPEP1L,-0.074728
MOB3A,0.074121
CHRAC1,0.21149
ATMIN,0.22333
RFESD,-0.046224
SYDE1,0.14745
NPY4R,0.090455
CRELD2,0.046947
CYC1,0.11159
NMT2,0.20416
DCTN5,0.50045
RNPEP,0.098054
USP39,0.17834
PDCD2L,-0.020329
AKR7A2,0.069991
EP300,-0.067743
OR5J2,-0.1312
CHST6,0.042856
RPS12,0.17717
CCNO,0.067304
BOLA2B,0.11942
THRB,0.014408
GPR156,0.035188
LY75,0.16818
RORC,0.017731
PNPLA4,0.14114
SPEF1,0.1534
FAM47B,0.030693
SLC26A10,0.04926
RASGRP4,0.039352
CSF3,0.031456
CPA3,-0.14624
FAM26E,-0.061639
RADIL,-0.035179
BRD4,0.27791
RNF128,0.080432
MRPS23,0.30109
C5orf30,0.228
STAU2,0.18304
SLC25A16,0.24117
SPATA2,0.045171
KDM5C,0.061627
MAB21L3,-0.049964
CXCL17,0.015034
CSH1,0.16238
SEPT12,0.035819
SGCA,0.00042332
TRIM64C,0.12984
KDM4C,0.16849
NFXL1,-0.011678
PRAMEF33,0.18559
FBXO36,0.041275
HOXA2,0.096302
ATP4B,0.16035
ZDHHC24,0.082536
CCT5,0.1322
ZNRD1,0.2089
TRIM58,0.027766
LDAH,-0.055339
CCDC78,0.23318
NDST4,0.0041071
GNPDA1,0.02222
EIF3A,0.18986
POR,0.02351
BSX,0.098588
FRZB,0.09043
KLF16,0.054684
PTPN23,0.86963
ANGPT4,0.0019308
KLHL13,-0.0036684
SLC9A3R2,0.13219
DMGDH,-0.013823
TTC33,0.14574
GPR152,0.18002
GCHFR,0.031381
KAT6B,-0.010833
ZNF550,-0.0090469
STXBP1,0.12852
UBE3D,0.12594
LRRC8E,0.15649
LIN54,-0.11681
NT5C1A,0.094331
RBM14,0.61639
MMP2,0.15538
TCAIM,-0.010848
SH2D4B,0.22551
TAC4,0.047934
FAT1,0.16365
CENPT,0.12723
TLR10,0.20487
NTRK2,-0.064327
ARMC10,0.017543
MAL2,0.0078686
TMEM19,0.12343
LGALS12,0.024525
SLC6A6,0.023294
SNAPIN,0.13904
FASLG,0.060523
PLLP,0.21565
P3H3,0.099599
CSTA,0.1196
DTNB,0.10935
NAT1,-0.031077
RPS6KA6,0.1194
PRG3,0.0093945
NUPR1,0.080033
DNAJC18,0.033552
SPOCK3,-0.067601
GCM2,0.006066
TWSG1,-0.087832
TK1,0.12217
ITGA5,0.11327
FUT11,0.039926
TMEM150A,0.081205
DNAH12,-0.056332
SLC6A1,0.10896
RAB17,-0.069084
DTWD2,0.086383
WDR18,0.068852
RASSF4,0.16673
ZNF716,0.088187
TBC1D30,-0.039179
C15orf41,0.41507
LOXL4,0.05368
PPP1R3E,-0.0064042
DEXI,0.13328
EPHA1,0.034452
PRSS38,0.20717
COL9A3,0.20327
KIF17,0.012513
JPH1,0.37048
DYNLT3,0.043011
RFPL1,0.11432
RAB43,0.021177
ZNF337,0.20103
ACTL10,0.055437
APOA1,0.13554
MAPKAPK3,0.15034
DKC1,0.39585
CCR2,0.10251
MAGEB3,0.045824
SNX21,-0.0086108
MDN1,0.3243
AP4E1,0.020737
LRAT,-0.05088
NEURL4,0.037856
C16orf96,0.16724
FOXO6,0.15798
NDUFA9,0.1311
RBMS3,0.022566
CYP4F11,0.035173
PLVAP,-0.00022972
TMEM50A,0.098959
NFYA,0.14098
CD2AP,0.077085
PDC,0.025384
PALMD,-0.056177
GDPD2,0.092129
DUSP15,-0.087255
LY6D,0.06867
KLHL34,0.16942
RPL36AL,0.055109
SPAG16,0.032336
PRAMEF19,0.11252
PLEKHD1,0.17569
ACSS3,0.143
CANT1,0.087036
SUGCT,0.1954
RRM1,0.32315
ACOT11,0.11124
TTC37,0.10864
PPP5C,0.21488
STK25,-0.071719
ZNHIT2,0.19848
EDAR,0.046007
ALPK2,0.21788
CFAP126,0.098298
PSME3,-0.0026347
LRP4,0.041176
MLXIPL,-0.0062118
PSMD14,0.21094
NAA15,0.0073375
ATP6V1H,0.0091435
RFX2,0.019035
EVC,0.068567
LIAS,0.11671
OSBPL10,0.26579
FSD1,-0.04501
SLC17A6,-0.11356
HRASLS,0.18587
TGM5,0.14471
ZNF493,-0.029959
PLD2,0.073377
TFEB,0.045457
CT47B1,0.044799
EXOSC2,0.047716
OR4E2,0.1341
NAP1L3,0.10322
NUDT21,0.16965
ERLEC1,-0.051657
HS3ST3B1,-0.017348
S100B,0.10281
TRABD,0.19602
BID,0.14308
SNRNP25,0.010351
METTL2A,-0.064855
GIMAP8,0.067011
CXorf40B,0.00012864
MRPL14,0.078848
SLCO5A1,0.039728
CXorf21,-0.010056
PROM2,0.043447
FGFR1OP2,-0.030243
EVA1C,0.10337
MMP1,0.086909
SLC9A1,0.00082533
WDR7,0.042575
CTR9,0.17462
FDX1L,0.053385
ISCA1,0.039374
SF3B2,0.28804
TMEM238,-0.013873
CENPM,-0.062271
SCOC,0.050945
IQCJ,0.12775
OR10A5,0.078424
CHRDL1,-0.12351
MT1H,-0.1053
C1orf68,0.098077
ACP5,0.018078
TMPRSS6,-0.028607
ASB1,0.094626
KCNMA1,0.092672
DAGLA,0.17558
EEF1AKMT2,0.061177
NRN1L,0.061927
LIPK,-0.090705
SYPL1,0.11005
SPATA17,0.22582
MUL1,-0.020457
MNAT1,0.074892
CRYBA4,-0.10559
IRAK3,0.044242
TIGD5,-0.042352
RBSN,0.68304
SCN5A,0.18078
ZSCAN2,0.10375
QSOX2,0.10397
ZCCHC7,-0.10016
RAB11FIP1,-0.12353
C21orf91,0.10603
POLR3K,0.0080313
HCN3,-0.0019312
FAM160A1,0.20687
EZH1,-0.081577
SLC22A2,0.18324
ATP6V0C,0.062846
KLF13,0.1597
PHACTR1,0.08157
APOOL,-0.0096271
MAGEA5,0.038463
MRPS30,0.091087
PSMB2,0.17036
RNFT2,-0.0057353
RPS15,0.2758
AP5S1,0.10088
RBM44,0.16184
ZNF621,-0.055404
P2RX6,-0.035069
ANAPC1,0.23423
PECAM1,0.03359
FAM171A2,0.13214
PDPR,0.040268
TNFRSF18,-0.062263
NCAPH,0.27986
PRLH,0.043084
ULK1,0.21877
OR2B3,0.070087
NEK10,0.026646
PSMD1,0.31818
TSPAN32,0.080485
GPCPD1,0.029864
RPS4Y2,0.18033
PGBD2,0.036439
NUMBL,0.15786
VDAC1,0.028779
LUC7L2,0.11448
IL1RAPL1,0.19262
BLM,0.029905
SEMA6B,0.086328
TOR1B,0.051775
ATE1,0.23487
SLC35E1,0.01861
PTPRU,0.2008
SEPT7,0.074859
PPP1R14C,0.053089
PRDM4,0.1943
UBL5,-0.00166
TRAPPC1,0.1526
PPP2R2B,-0.044531
NLRP5,0.16879
FAM172A,0.02096
LAMTOR3,0.25345
UBLCP1,0.015427
C9orf62,0.061272
THOC6,0.066794
TTK,0.23901
FMR1,0.12671
ANKRD52,0.4224
EED,0.12028
AP3B2,0.030253
ITGB3BP,0.039884
GLYAT,0.037416
NPIPB15,0.1155
NTHL1,0.14314
MARCH5,0.20046
WWC2,0.18248
BET1,0.20345
ATP10A,0.047469
GAD1,-0.067822
EIF4A1,0.15789
YTHDF2,0.28917
SNPH,0.022132
TRIM60,0.10319
SLITRK6,0.29294
APOL2,0.028198
LOC730183,-0.021519
AHCY,0.16202
ADGB,0.13214
CD93,0.21864
PDCD2,0.097339
VSIG10L,-0.12325
CSGALNACT1,0.26749
RIOK1,0.037582
MYRIP,0.23433
PMF1,0.43751
XAGE3,0.037867
CUEDC2,0.25408
KLRD1,0.021527
DNAJC10,0.16708
AGAP9,-0.13724
C14orf28,-0.065394
LDLRAD4,0.32311
RMI1,0.10226
LGALS4,0.14345
PCNA,0.19575
NEUROD2,-0.012808
RBBP4,0.097163
NTN3,0.058091
C20orf203,0.082361
C7orf76,0.093711
C17orf51,0.12789
TCF4,0.049774
LTV1,0.15312
SPSB2,0.028562
RAB11FIP2,-0.092987
TMSB4X,0.13174
ZNF696,0.079382
CST8,0.077026
WBP1L,-0.090349
RALYL,0.15437
SLC27A2,0.17777
SHBG,0.11538
SMARCE1,0.63338
ZZZ3,0.028795
METTL4,0.24764
AKAP13,0.0030791
CR1,0.01989
CACNG3,0.099854
UBAP1,0.26599
EXTL1,0.016834
NELL1,0.031538
TBC1D3B,0.12835
TIPARP,0.13781
DACT3,0.1782
NLE1,0.091965
FAM181B,0.16205
ALDH7A1,-0.012557
PDGFRL,0.016202
NFX1,0.12379
NHEJ1,0.13589
ZNF383,0.070234
F2RL2,-0.11611
GINS2,0.38156
OVCH2,0.18876
TCTN3,0.068065
SCARB2,-0.049708
C6orf89,-0.12172
FGF6,0.030244
FFAR3,0.24192
GPRC5A,0.1115
COA7,0.059391
ARSJ,0.29399
EEF2,0.43049
PLEKHM2,0.10466
PUS3,0.014007
C20orf96,0.10988
ARHGEF10,0.14382
OR7G2,0.16541
VAPB,0.037345
CEP164,0.10112
WDR77,0.26508
TRNP1,-0.078241
CNNM3,0.1027
CHD1,0.030853
DHCR24,0.22979
COX4I1,0.14067
SLC7A9,0.13004
HSPB8,-0.053626
FIG4,0.014599
HIST3H2BB,0.11889
RAD50,-0.052087
KIAA0586,0.060399
TMEM161B,0.078257
C8B,0.1251
TFG,0.17139
HDHD3,-0.050848
PHB,0.34475
TPPP,-0.063456
CGA,0.17052
PNPO,-0.029249
TSEN34,0.188
TPD52,-0.036984
ILF3,0.1337
CD82,-0.040977
LOC101929926,-0.081445
CELF5,0.088996
ATP1B4,0.10992
PCP4,0.012296
MSI1,0.0062171
TRIM63,0.058341
RNF19A,0.14672
TAS2R41,0.026954
FOXA1,0.17543
BAGE2,0.26241
MUC15,-0.037211
ACOXL,0.023264
RPAP1,-0.0058243
PYROXD1,-0.04339
DOCK4,0.035847
POU2AF1,0.10719
HHEX,0.25997
SPECC1,-0.0091758
LSM14A,0.079388
SPRYD7,0.1718
